Iteration,Trainloss
782,0.10313161
783,0.103038505
784,0.10294591
785,0.102853715
786,0.10276206
787,0.102670796
788,0.10258005
789,0.1024897
790,0.10239982
791,0.10231035
792,0.1022213
793,0.10213271
794,0.10204453
795,0.10195675
796,0.10186939
797,0.10178241
798,0.10169587
799,0.10160971
800,0.10152394
801,0.101438545
802,0.10135354
803,0.10126891
804,0.10118464
805,0.101100765
806,0.10101724
807,0.10093407
808,0.10085128
809,0.10076882
810,0.10068674
811,0.10060498
812,0.100523576
813,0.10044251
814,0.10036177
815,0.10028138
816,0.100201316
817,0.10012157
818,0.10004216
819,0.09996305
820,0.09988428
821,0.09980579
822,0.099727646
823,0.09964981
824,0.09957228
825,0.099495016
826,0.09941809
827,0.09934145
828,0.09926511
829,0.09918906
830,0.09911328
831,0.09903779
832,0.09896258
833,0.09888768
834,0.09881304
835,0.098738655
836,0.098664574
837,0.098590754
838,0.09851717
839,0.098443896
840,0.09837087
841,0.0982981
842,0.098225586
843,0.09815333
844,0.09808132
845,0.09800956
846,0.09793805
847,0.09786679
848,0.09779575
849,0.09772496
850,0.09765441
851,0.0975841
852,0.09751402
853,0.09744415
854,0.097374514
855,0.097305104
856,0.09723592
857,0.097166926
858,0.097098194
859,0.09702963
860,0.096961305
861,0.09689317
862,0.09682524
863,0.096757516
864,0.09668999
865,0.09662268
866,0.09655553
867,0.096488595
868,0.09642183
869,0.096355274
870,0.09628888
871,0.096222684
872,0.09615665
873,0.09609079
874,0.09602512
875,0.09595959
876,0.09589425
877,0.095829085
878,0.095764056
879,0.0956992
880,0.09563449
881,0.095569946
882,0.095505565
883,0.09544132
884,0.09537721
885,0.09531326
886,0.09524946
887,0.09518576
888,0.09512223
889,0.09505883
890,0.09499557
891,0.09493244
892,0.0948694
893,0.09480651
894,0.09474375
895,0.0946811
896,0.094618596
897,0.09455619
898,0.09449388
899,0.09443172
900,0.09436965
901,0.094307676
902,0.09424581
903,0.09418405
904,0.09412242
905,0.09406088
906,0.0939994
907,0.09393805
908,0.093876794
909,0.09381563
910,0.09375455
911,0.093693584
912,0.0936327
913,0.093571864
914,0.09351115
915,0.09345053
916,0.09338996
917,0.09332948
918,0.09326907
919,0.09320877
920,0.093148515
921,0.09308835
922,0.09302828
923,0.09296826
924,0.09290831
925,0.09284841
926,0.092788614
927,0.0927289
928,0.092669226
929,0.09260963
930,0.092550084
931,0.09249063
932,0.09243124
933,0.09237188
934,0.09231259
935,0.0922534
936,0.09219424
937,0.092135146
938,0.092076115
939,0.09201713
940,0.09195824
941,0.09189935
942,0.091840565
943,0.091781825
944,0.09172313
945,0.091664486
946,0.09160594
947,0.0915474
948,0.09148893
949,0.09143052
950,0.09137216
951,0.091313854
952,0.091255605
953,0.09119738
954,0.091139235
955,0.09108116
956,0.09102309
957,0.09096509
958,0.09090716
959,0.09084925
960,0.09079142
961,0.090733625
962,0.09067587
963,0.090618186
964,0.09056054
965,0.09050293
966,0.09044541
967,0.09038791
968,0.09033047
969,0.09027304
970,0.09021571
971,0.09015843
972,0.09010117
973,0.09004396
974,0.08998679
975,0.08992971
976,0.08987264
977,0.08981564
978,0.08975868
979,0.08970177
980,0.089644894
981,0.08958809
982,0.08953132
983,0.08947459
984,0.08941792
985,0.089361295
986,0.089304715
987,0.08924822
988,0.08919173
989,0.0891353
990,0.0890789
991,0.08902257
992,0.088966295
993,0.08891004
994,0.08885384
995,0.08879771
996,0.088741615
997,0.08868558
998,0.08862956
999,0.088573635
1000,1.1139551
1001,0.79467386
1002,0.52509606
1003,0.55852073
1004,0.65428925
1005,0.58586925
1006,0.39221573
1007,0.29501894
1008,0.28736112
1009,0.29658437
1010,0.2798317
1011,0.24048296
1012,0.20589015
1013,0.19740443
1014,0.20720738
1015,0.2120509
1016,0.20216142
1017,0.18624899
1018,0.17684063
1019,0.17785229
1020,0.18427487
1021,0.18928687
1022,0.18944126
1023,0.18525916
1024,0.17946626
1025,0.17485633
1026,0.17276515
1027,0.17272192
1028,0.17324938
1029,0.17301361
1030,0.17148991
1031,0.16895667
1032,0.16609807
1033,0.16355573
1034,0.1616484
1035,0.16032906
1036,0.1593243
1037,0.15833506
1038,0.15718752
1039,0.1558777
1040,0.15451956
1041,0.15324786
1042,0.15213765
1043,0.15117891
1044,0.1503067
1045,0.14945562
1046,0.14860126
1047,0.14776781
1048,0.14700513
1049,0.14635544
1050,0.14583032
1051,0.14540845
1052,0.14505115
1053,0.14472339
1054,0.14440921
1055,0.14411373
1056,0.14385404
1057,0.14364403
1058,0.14348279
1059,0.14335185
1060,0.14322262
1061,0.14306912
1062,0.1428796
1063,0.14266011
1064,0.14242886
1065,0.14220515
1066,0.14199962
1067,0.1418101
1068,0.14162526
1069,0.14143257
1070,0.14122579
1071,0.14100823
1072,0.14079049
1073,0.14058451
1074,0.14039722
1075,0.1402274
1076,0.14006706
1077,0.13990615
1078,0.13973822
1079,0.13956308
1080,0.1393862
1081,0.13921511
1082,0.1390549
1083,0.13890614
1084,0.13876514
1085,0.13862675
1086,0.13848723
1087,0.13834615
1088,0.13820592
1089,0.13807002
1090,0.13794087
1091,0.13781852
1092,0.13770078
1093,0.1375848
1094,0.13746844
1095,0.13735116
1096,0.13723387
1097,0.13711797
1098,0.13700436
1099,0.136893
1100,0.13678311
1101,0.13667373
1102,0.13656443
1103,0.13645531
1104,0.136347
1105,0.13624004
1106,0.13613462
1107,0.13603061
1108,0.13592756
1109,0.13582517
1110,0.13572322
1111,0.13562183
1112,0.13552113
1113,0.13542116
1114,0.13532193
1115,0.13522342
1116,0.13512544
1117,0.13502808
1118,0.13493124
1119,0.13483495
1120,0.13473912
1121,0.13464376
1122,0.13454881
1123,0.13445431
1124,0.13436012
1125,0.13426633
1126,0.13417284
1127,0.13407964
1128,0.1339866
1129,0.13389377
1130,0.13380112
1131,0.13370873
1132,0.13361658
1133,0.13352467
1134,0.13343288
1135,0.13334122
1136,0.13324966
1137,0.13315822
1138,0.13306691
1139,0.13297568
1140,0.13288458
1141,0.13279349
1142,0.1327024
1143,0.13261136
1144,0.13252032
1145,0.1324293
1146,0.13233829
1147,0.13224725
1148,0.1321562
1149,0.13206504
1150,0.13197383
1151,0.13188258
1152,0.13179123
1153,0.13169983
1154,0.13160829
1155,0.1315167
1156,0.13142492
1157,0.13133307
1158,0.13124107
1159,0.13114895
1160,0.13105671
1161,0.13096431
1162,0.13087177
1163,0.1307791
1164,0.13068625
1165,0.1305933
1166,0.13050012
1167,0.13040686
1168,0.13031338
1169,0.13021976
1170,0.13012598
1171,0.13003205
1172,0.12993798
1173,0.12984373
1174,0.12974933
1175,0.1296548
1176,0.1295601
1177,0.12946525
1178,0.12937027
1179,0.12927514
1180,0.12917988
1181,0.1290845
1182,0.12898898
1183,0.12889332
1184,0.12879755
1185,0.12870166
1186,0.12860563
1187,0.12850952
1188,0.12841329
1189,0.12831697
1190,0.12822054
1191,0.12812403
1192,0.12802742
1193,0.12793075
1194,0.12783399
1195,0.12773715
1196,0.12764026
1197,0.12754324
1198,0.12744619
1199,0.12734911
1200,0.12725194
1201,0.12715474
1202,0.12705748
1203,0.12696017
1204,0.12686285
1205,0.12676546
1206,0.12666808
1207,0.12657063
1208,0.12647314
1209,0.12637565
1210,0.12627813
1211,0.1261806
1212,0.12608305
1213,0.12598549
1214,0.1258879
1215,0.12579031
1216,0.12569271
1217,0.1255951
1218,0.12549749
1219,0.12539986
1220,0.12530223
1221,0.12520461
1222,0.12510699
1223,0.12500937
1224,0.12491174
1225,0.12481412
1226,0.12471652
1227,0.124618895
1228,0.12452127
1229,0.12442368
1230,0.12432608
1231,0.12422848
1232,0.124130875
1233,0.12403328
1234,0.12393571
1235,0.123838104
1236,0.12374049
1237,0.12364293
1238,0.12354534
1239,0.12344777
1240,0.123350166
1241,0.12325257
1242,0.12315497
1243,0.123057395
1244,0.12295977
1245,0.12286215
1246,0.12276451
1247,0.12266687
1248,0.12256923
1249,0.12247154
1250,0.12237387
1251,0.122276165
1252,0.12217845
1253,0.12208068
1254,0.1219829
1255,0.121885106
1256,0.12178724
1257,0.12168937
1258,0.121591456
1259,0.12149351
1260,0.12139551
1261,0.121297486
1262,0.12119941
1263,0.121101275
1264,0.121003106
1265,0.12090488
1266,0.12080657
1267,0.12070824
1268,0.12060982
1269,0.12051136
1270,0.12041281
1271,0.12031425
1272,0.120215565
1273,0.12011683
1274,0.120018035
1275,0.11991914
1276,0.1198202
1277,0.1197212
1278,0.11962207
1279,0.11952291
1280,0.11942365
1281,0.11932433
1282,0.119224936
1283,0.11912545
1284,0.11902591
1285,0.118926294
1286,0.118826605
1287,0.118726864
1288,0.118627034
1289,0.11852715
1290,0.11842722
1291,0.11832725
1292,0.11822721
1293,0.1181271
1294,0.11802698
1295,0.11792684
1296,0.11782664
1297,0.1177264
1298,0.11762618
1299,0.11752595
1300,0.11742571
1301,0.11732544
1302,0.11722523
1303,0.117125005
1304,0.117024854
1305,0.11692468
1306,0.11682461
1307,0.11672459
1308,0.116624616
1309,0.11652471
1310,0.11642493
1311,0.11632526
1312,0.11622566
1313,0.116126195
1314,0.11602688
1315,0.115927696
1316,0.115828656
1317,0.11572979
1318,0.11563113
1319,0.11553264
1320,0.115434356
1321,0.115336284
1322,0.11523847
1323,0.11514087
1324,0.11504354
1325,0.11494644
1326,0.11484964
1327,0.11475313
1328,0.11465689
1329,0.114560984
1330,0.114465386
1331,0.114370115
1332,0.11427519
1333,0.11418066
1334,0.1140865
1335,0.11399298
1336,0.113900974
1337,0.11381554
1338,0.113765515
1339,0.11394406
1340,0.11544256
1341,0.12618805
1342,0.12090696
1343,0.13379641
1344,0.12412915
1345,0.15711221
1346,0.16207668
1347,0.23959579
1348,0.16725573
1349,0.21526992
1350,0.1367636
1351,0.2402271
1352,0.17966577
1353,0.14896458
1354,0.1987701
1355,0.20161396
1356,0.1716488
1357,0.16624705
1358,0.1773023
1359,0.17685056
1360,0.1590837
1361,0.14027366
1362,0.13646924
1363,0.13903888
1364,0.13363867
1365,0.13568574
1366,0.14845783
1367,0.13627145
1368,0.12613085
1369,0.1276316
1370,0.13125086
1371,0.1341537
1372,0.13569055
1373,0.13598317
1374,0.13568573
1375,0.1353226
1376,0.13483936
1377,0.13386796
1378,0.13228737
1379,0.13035
1380,0.12831077
1381,0.12633815
1382,0.12507354
1383,0.12588166
1384,0.1282907
1385,0.1284106
1386,0.12609796
1387,0.12484516
1388,0.1251086
1389,0.12563041
1390,0.12577757
1391,0.12550898
1392,0.124976665
1393,0.12436273
1394,0.123863
1395,0.12365349
1396,0.12368852
1397,0.123580724
1398,0.12308721
1399,0.12251528
1400,0.122196764
1401,0.12204619
1402,0.121829145
1403,0.1215528
1404,0.12145214
1405,0.121460594
1406,0.12117113
1407,0.12070945
1408,0.12054076
1409,0.12053829
1410,0.12034591
1411,0.1200759
1412,0.119968936
1413,0.11986248
1414,0.11966283
1415,0.11956884
1416,0.11952225
1417,0.11933109
1418,0.11910106
1419,0.118994564
1420,0.11887627
1421,0.118708156
1422,0.11861723
1423,0.11850236
1424,0.1183223
1425,0.118213415
1426,0.11811607
1427,0.11796438
1428,0.11785008
1429,0.11772669
1430,0.11757303
1431,0.1174704
1432,0.11736393
1433,0.11723263
1434,0.11712696
1435,0.11699986
1436,0.11687125
1437,0.11676771
1438,0.11664029
1439,0.1165205
1440,0.11640391
1441,0.11627523
1442,0.11616761
1443,0.116048545
1444,0.11593138
1445,0.115816586
1446,0.11569227
1447,0.11558162
1448,0.11546203
1449,0.11534974
1450,0.11523315
1451,0.11511699
1452,0.115005024
1453,0.114889786
1454,0.114779815
1455,0.11466344
1456,0.1145524
1457,0.11443693
1458,0.11432706
1459,0.11421338
1460,0.11410345
1461,0.11399008
1462,0.11388049
1463,0.11376847
1464,0.113659605
1465,0.11354813
1466,0.11343908
1467,0.11332845
1468,0.11321986
1469,0.11311093
1470,0.11300242
1471,0.11289459
1472,0.11278616
1473,0.11267945
1474,0.11257203
1475,0.11246557
1476,0.11235942
1477,0.1122531
1478,0.11214806
1479,0.112043016
1480,0.111938275
1481,0.111834444
1482,0.11173061
1483,0.11162719
1484,0.111524664
1485,0.11142235
1486,0.11132027
1487,0.1112189
1488,0.11111822
1489,0.11101778
1490,0.110917754
1491,0.11081832
1492,0.1107195
1493,0.11062124
1494,0.11052337
1495,0.11042598
1496,0.11032906
1497,0.110232696
1498,0.11013687
1499,0.11004165
1500,0.39243644
1501,0.28360325
1502,0.28150848
1503,0.19144522
1504,0.19454804
1505,0.24885008
1506,0.26202017
1507,0.1996423
1508,0.18756253
1509,0.17600344
1510,0.16406661
1511,0.16784996
1512,0.18293215
1513,0.18510883
1514,0.17274582
1515,0.15953122
1516,0.15558878
1517,0.1594321
1518,0.16308558
1519,0.16128995
1520,0.15559745
1521,0.15194544
1522,0.15226428
1523,0.15243262
1524,0.15048976
1525,0.14759693
1526,0.14575797
1527,0.14568429
1528,0.14643832
1529,0.14687848
1530,0.14656313
1531,0.14569826
1532,0.14476804
1533,0.1441555
1534,0.14390409
1535,0.14374362
1536,0.14335096
1537,0.14262004
1538,0.14171614
1539,0.14090052
1540,0.14031042
1541,0.13987955
1542,0.13942708
1543,0.1388083
1544,0.13801049
1545,0.1371457
1546,0.13635908
1547,0.1357231
1548,0.13519906
1549,0.13469672
1550,0.13417107
1551,0.1336608
1552,0.13323683
1553,0.13292375
1554,0.13267268
1555,0.13240467
1556,0.13207646
1557,0.13170874
1558,0.13135764
1559,0.13106006
1560,0.13080445
1561,0.1305515
1562,0.13027857
1563,0.1300006
1564,0.12974906
1565,0.12953678
1566,0.12934807
1567,0.12915978
1568,0.12896654
1569,0.12878308
1570,0.12862372
1571,0.12848438
1572,0.12834577
1573,0.12819311
1574,0.1280292
1575,0.12786768
1576,0.12771714
1577,0.1275741
1578,0.12743062
1579,0.12728511
1580,0.12714332
1581,0.1270106
1582,0.12688473
1583,0.12675825
1584,0.12662645
1585,0.12649104
1586,0.12635653
1587,0.1262244
1588,0.1260921
1589,0.1259571
1590,0.12582013
1591,0.12568405
1592,0.12555043
1593,0.12541786
1594,0.1252843
1595,0.12514938
1596,0.12501447
1597,0.124880545
1598,0.12474694
1599,0.12461234
1600,0.12447631
1601,0.12433979
1602,0.12420367
1603,0.12406787
1604,0.12393188
1605,0.1237954
1606,0.12365897
1607,0.12352316
1608,0.12338782
1609,0.12325238
1610,0.12311652
1611,0.12298049
1612,0.122844584
1613,0.12270883
1614,0.12257296
1615,0.12243697
1616,0.12230108
1617,0.122165516
1618,0.12203026
1619,0.12189516
1620,0.12176009
1621,0.121625155
1622,0.12149049
1623,0.121356
1624,0.12122163
1625,0.121087395
1626,0.12095338
1627,0.12081971
1628,0.120686345
1629,0.120553255
1630,0.12042047
1631,0.12028802
1632,0.12015597
1633,0.12002431
1634,0.11989303
1635,0.11976209
1636,0.119631596
1637,0.11950161
1638,0.119372085
1639,0.11924307
1640,0.11911456
1641,0.118986614
1642,0.1188593
1643,0.11873257
1644,0.118606426
1645,0.1184809
1646,0.11835608
1647,0.11823188
1648,0.11810838
1649,0.11798559
1650,0.11786351
1651,0.11774221
1652,0.117621645
1653,0.117501855
1654,0.11738286
1655,0.11726464
1656,0.117147274
1657,0.11703068
1658,0.11691494
1659,0.116800055
1660,0.11668598
1661,0.116572805
1662,0.11646048
1663,0.11634906
1664,0.11623851
